match_id,competition,season_year,matchday,kickoff,home_team,home_team_logo,away_team,away_team_logo,stadium_official,stadium_sponsor,status,round
2045510,UECL,2026,MD2,2025-07-31T17:00:00Z,Torpedo Kutaisi,https://img.uefa.com/imgml/TP/teams/logos/700x700/64471.png,Omonoia,https://img.uefa.com/imgml/TP/teams/logos/700x700/50077.png,Ramaz Shengelia Stadium,Ramaz Shengelia Stadium,FINISHED,Second qualifying round
2045506,UECL,2026,MD2,2025-07-31T17:00:00Z,Zimbru,https://img.uefa.com/imgml/TP/teams/logos/700x700/59036.png,Astana,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600605.png,Stadionul Zimbru,Stadionul Zimbru,FINISHED,Second qualifying round
2045498,UECL,2026,MD2,2025-07-31T17:00:00Z,AIK,https://img.uefa.com/imgml/TP/teams/logos/700x700/52341.png,Paide,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600598.png,Strawberry Arena,Strawberry Arena,FINISHED,Second qualifying round
2045484,UECL,2026,MD2,2025-07-31T17:00:00Z,U. Cluj,https://img.uefa.com/imgml/TP/teams/logos/700x700/53025.png,Ararat-Armenia,https://img.uefa.com/imgml/TP/teams/logos/700x700/2610304.png,Municipal,Municipal,FINISHED,Second qualifying round
2045469,UECL,2026,MD2,2025-07-31T17:00:00Z,UNA Strassen,https://img.uefa.com/imgml/TP/teams/logos/700x700/2603092.png,Dundee United,https://img.uefa.com/imgml/TP/teams/logos/700x700/50079.png,Stade Municipal de la Ville de Differdange,Stade Municipal de la Ville de Differdange,FINISHED,Second qualifying round
2045467,UECL,2026,MD2,2025-07-31T17:00:00Z,Milsami,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600714.png,Budućnost,https://img.uefa.com/imgml/TP/teams/logos/700x700/53078.png,District Sport Complex,-,FINISHED,Second qualifying round
2045502,UECL,2026,MD2,2025-07-31T16:45:00Z,AZ Alkmaar,https://img.uefa.com/imgml/TP/teams/logos/700x700/52327.png,Ilves,https://img.uefa.com/imgml/TP/teams/logos/700x700/2602511.png,AZ Stadion,AFAS Stadion,FINISHED,Second qualifying round
2045497,UECL,2026,MD2,2025-07-31T16:45:00Z,Kalju,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600371.png,St. Patrick's,https://img.uefa.com/imgml/TP/teams/logos/700x700/50133.png,A. Le Coq Arena,A. Le Coq Arena,FINISHED,Second qualifying round
2045504,UECL,2026,MD2,2025-07-31T16:00:00Z,HJK,https://img.uefa.com/imgml/TP/teams/logos/700x700/50052.png,Arda,https://img.uefa.com/imgml/TP/teams/logos/700x700/2610060.png,Helsinki Football Stadium,Bolt Arena,FINISHED,Second qualifying round
2045492,UECL,2026,MD2,2025-07-31T16:00:00Z,FC Santa Coloma,https://img.uefa.com/imgml/TP/teams/logos/700x700/62180.png,Polissya,https://img.uefa.com/imgml/TP/teams/logos/700x700/2613172.png,Estadi FAF,Estadi FAF,FINISHED,Second qualifying round
2045483,UECL,2026,MD2,2025-07-31T16:00:00Z,Sabah,https://img.uefa.com/imgml/TP/teams/logos/700x700/2609356.png,Petrocub,https://img.uefa.com/imgml/TP/teams/logos/700x700/2607112.png,Alinja Stadium,Bank Respublika Arena,FINISHED,Second qualifying round
2045481,UECL,2026,MD2,2025-07-31T16:00:00Z,Dila,https://img.uefa.com/imgml/TP/teams/logos/700x700/64467.png,Riga,https://img.uefa.com/imgml/TP/teams/logos/700x700/2607924.png,Tengiz Burjanadze Stadium ,Tengiz Burjanadze Stadium ,FINISHED,Second qualifying round
2045480,UECL,2026,MD2,2025-07-31T16:00:00Z,Győri ETO,https://img.uefa.com/imgml/TP/teams/logos/700x700/52287.png,Pyunik,https://img.uefa.com/imgml/TP/teams/logos/700x700/77431.png,ETO Park Stadion,ETO Park Stadion,FINISHED,Second qualifying round
2045476,UECL,2026,MD2,2025-07-31T16:00:00Z,Spaeri,https://img.uefa.com/imgml/TP/teams/logos/700x700/2611621.png,Austria Wien,https://img.uefa.com/imgml/TP/teams/logos/700x700/50110.png,M. Meskhi II Stadium,M. Meskhi II Stadium,FINISHED,Second qualifying round
2045474,UECL,2026,MD2,2025-07-31T16:00:00Z,Banga,https://img.uefa.com/imgml/TP/teams/logos/700x700/64348.png,Rosenborg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52806.png,Gargždai Stadium,Gargždai Stadium,FINISHED,Second qualifying round
2045496,UECL,2026,MD2,2025-07-31T15:30:00Z,Spartak Trnava,https://img.uefa.com/imgml/TP/teams/logos/700x700/52904.png,Hibernians,https://img.uefa.com/imgml/TP/teams/logos/700x700/52640.png,Štadión Antona Malatinského,City Arena,FINISHED,Second qualifying round
2045466,UECL,2026,MD2,2025-07-29T18:30:00Z,Inter Escaldes,https://img.uefa.com/imgml/TP/teams/logos/700x700/63401.png,Olimpija,https://img.uefa.com/imgml/TP/teams/logos/700x700/53081.png,Estadi FAF,Estadi FAF,FINISHED,Second qualifying round
2045465,UECL,2026,MD2,2025-07-29T18:00:00Z,Differdange,https://img.uefa.com/imgml/TP/teams/logos/700x700/52309.png,The New Saints,https://img.uefa.com/imgml/TP/teams/logos/700x700/60457.png,Stade Municipal de la Ville de Differdange,Stade Municipal de la Ville de Differdange,FINISHED,Second qualifying round
2045463,UECL,2026,MD2,2025-07-29T16:00:00Z,Iberia Tbilisi,https://img.uefa.com/imgml/TP/teams/logos/700x700/2605905.png,Levadia Tallinn,https://img.uefa.com/imgml/TP/teams/logos/700x700/77482.png,Mikheil Meskhi I Stadium ,Mikheil Meskhi I Stadium,FINISHED,Second qualifying round
2045457,UECL,2026,MD1,2025-07-24T19:00:00Z,Dečić,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600105.png,SK Rapid,https://img.uefa.com/imgml/TP/teams/logos/700x700/50042.png,Tuško Polje,"Arena "" BESA """,FINISHED,Second qualifying round
2045449,UECL,2026,MD1,2025-07-24T19:00:00Z,Sarajevo,https://img.uefa.com/imgml/TP/teams/logos/700x700/64378.png,U. Craiova,https://img.uefa.com/imgml/TP/teams/logos/700x700/2606501.png,Olimpijski Stadion Asim Ferhatović Hase,Olimpijski Stadion Asim Ferhatović Hase,FINISHED,Second qualifying round
2045432,UECL,2026,MD1,2025-07-24T19:00:00Z,Raków,https://img.uefa.com/imgml/TP/teams/logos/700x700/60566.png,Žilina,https://img.uefa.com/imgml/TP/teams/logos/700x700/61601.png,Municipal Sport Stadium “Raków” Częstochowa,no comercial name,FINISHED,Second qualifying round
2045420,UECL,2026,MD1,2025-07-24T19:00:00Z,Larne,https://img.uefa.com/imgml/TP/teams/logos/700x700/85009.png,Prishtina,https://img.uefa.com/imgml/TP/teams/logos/700x700/2608287.png,The Showgrounds,The Showgrounds,FINISHED,Second qualifying round
2045447,UECL,2026,MD1,2025-07-24T18:45:00Z,St. Patrick's,https://img.uefa.com/imgml/TP/teams/logos/700x700/50133.png,Kalju,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600371.png,Richmond Park,Richmond Park,FINISHED,Second qualifying round
2045444,UECL,2026,MD1,2025-07-24T18:45:00Z,H. Bóltfelag,https://img.uefa.com/imgml/TP/teams/logos/700x700/59025.png,Brøndby,https://img.uefa.com/imgml/TP/teams/logos/700x700/50021.png,Tórsvøllur,Tórsvøllur,FINISHED,Second qualifying round
2045419,UECL,2026,MD1,2025-07-24T18:45:00Z,Dundee United,https://img.uefa.com/imgml/TP/teams/logos/700x700/50079.png,UNA Strassen,https://img.uefa.com/imgml/TP/teams/logos/700x700/2603092.png,Tannadice Park,The Calforth Construction Arena at Tannadice Park,FINISHED,Second qualifying round
2045418,UECL,2026,MD1,2025-07-24T18:45:00Z,Dinamo-Minsk,https://img.uefa.com/imgml/TP/teams/logos/700x700/50161.png,Egnatia,https://img.uefa.com/imgml/TP/teams/logos/700x700/88148.png,Municipal Stadium Mezőkövesd,Municipal Stadium Mezőkövesd,FINISHED,Second qualifying round
2045462,UECL,2026,MD1,2025-07-24T18:30:00Z,Sutjeska,https://img.uefa.com/imgml/TP/teams/logos/700x700/73936.png,Beitar,https://img.uefa.com/imgml/TP/teams/logos/700x700/59034.png,City Stadium Nikšić,City Stadium Nikšić,FINISHED,Second qualifying round
2045443,UECL,2026,MD1,2025-07-24T18:30:00Z,Vardar,https://img.uefa.com/imgml/TP/teams/logos/700x700/53080.png,Lausanne-Sport,https://img.uefa.com/imgml/TP/teams/logos/700x700/4251.png,National Arena Todor Proeski ,National Arena Todor Proeski,FINISHED,Second qualifying round
2045438,UECL,2026,MD1,2025-07-24T18:30:00Z,Vllaznia,https://img.uefa.com/imgml/TP/teams/logos/700x700/52878.png,Víkingur R.,https://img.uefa.com/imgml/TP/teams/logos/700x700/52697.png,Loro Boriçi Stadium,Loro Boriçi Stadium,FINISHED,Second qualifying round
2045426,UECL,2026,MD1,2025-07-24T18:30:00Z,Austria Wien,https://img.uefa.com/imgml/TP/teams/logos/700x700/50110.png,Spaeri,https://img.uefa.com/imgml/TP/teams/logos/700x700/2611621.png,Franz-Horr-Stadion,Generali Arena,FINISHED,Second qualifying round
2045458,UECL,2026,MD1,2025-07-24T18:00:00Z,Torpedo-Belaz,https://img.uefa.com/imgml/TP/teams/logos/700x700/79551.png,Maccabi Haifa,https://img.uefa.com/imgml/TP/teams/logos/700x700/59045.png,Haladás Stadium,Haladás Stadium,FINISHED,Second qualifying round
2045440,UECL,2026,MD1,2025-07-24T18:00:00Z,Radnički 1923,https://img.uefa.com/imgml/TP/teams/logos/700x700/64289.png,Klaksvík,https://img.uefa.com/imgml/TP/teams/logos/700x700/57475.png,Čika Dača,Čika Dača,FINISHED,Second qualifying round
2045437,UECL,2026,MD1,2025-07-24T18:00:00Z,Paksi,https://img.uefa.com/imgml/TP/teams/logos/700x700/93452.png,Maribor,https://img.uefa.com/imgml/TP/teams/logos/700x700/57490.png,Paksi FC Stadion,Paksi FC Stadion,FINISHED,Second qualifying round
2045435,UECL,2026,MD1,2025-07-24T18:00:00Z,Varaždin,https://img.uefa.com/imgml/TP/teams/logos/700x700/60514.png,Santa Clara,https://img.uefa.com/imgml/TP/teams/logos/700x700/73927.png,Gradski stadion Varteks,Gradski stadion Varteks,FINISHED,Second qualifying round
2045429,UECL,2026,MD1,2025-07-24T18:00:00Z,AEK Athens,https://img.uefa.com/imgml/TP/teams/logos/700x700/50129.png,H. Beer-Sheva,https://img.uefa.com/imgml/TP/teams/logos/700x700/59340.png,AEK Arena,OPAP Arena,FINISHED,Second qualifying round
2045421,UECL,2026,MD1,2025-07-24T18:00:00Z,Košice,https://img.uefa.com/imgml/TP/teams/logos/700x700/2610274.png,Neman,https://img.uefa.com/imgml/TP/teams/logos/700x700/59024.png,Košická futbalová aréna,Košická Futbalová Aréna,FINISHED,Second qualifying round
2045422,UECL,2026,MD1,2025-07-24T17:30:00Z,Vaduz,https://img.uefa.com/imgml/TP/teams/logos/700x700/57482.png,Dungannon,https://img.uefa.com/imgml/TP/teams/logos/700x700/85008.png,Rheinpark Stadion,Rheinpark Stadion,FINISHED,Second qualifying round
2045461,UECL,2026,MD1,2025-07-24T17:00:00Z,Cherno More,https://img.uefa.com/imgml/TP/teams/logos/700x700/75787.png,Başakşehir,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600288.png,Ludogorets Arena,Huvepharma Arena,FINISHED,Second qualifying round
2045460,UECL,2026,MD1,2025-07-24T17:00:00Z,Omonoia,https://img.uefa.com/imgml/TP/teams/logos/700x700/50077.png,Torpedo Kutaisi,https://img.uefa.com/imgml/TP/teams/logos/700x700/64471.png,GSP, GSP,FINISHED,Second qualifying round
2045445,UECL,2026,MD1,2025-07-24T17:00:00Z,Olexandriya,https://img.uefa.com/imgml/TP/teams/logos/700x700/77928.png,Partizan,https://img.uefa.com/imgml/TP/teams/logos/700x700/50162.png,Municipal Stadium in Katowice,GKS,FINISHED,Second qualifying round
2045442,UECL,2026,MD1,2025-07-24T17:00:00Z,Polissya,https://img.uefa.com/imgml/TP/teams/logos/700x700/2613172.png,FC Santa Coloma,https://img.uefa.com/imgml/TP/teams/logos/700x700/62180.png,Tatran,Tatran,FINISHED,Second qualifying round
2045441,UECL,2026,MD1,2025-07-24T17:00:00Z,Novi Pazar,https://img.uefa.com/imgml/TP/teams/logos/700x700/2601090.png,Jagiellonia,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600277.png,Gradski stadion Novi Pazar,N/A,FINISHED,Second qualifying round
2045439,UECL,2026,MD1,2025-07-24T17:00:00Z,Hammarby,https://img.uefa.com/imgml/TP/teams/logos/700x700/52343.png,Charleroi,https://img.uefa.com/imgml/TP/teams/logos/700x700/52886.png,Stockholm Arena,Tele2 Arena,FINISHED,Second qualifying round
2045433,UECL,2026,MD1,2025-07-24T17:00:00Z,Petrocub,https://img.uefa.com/imgml/TP/teams/logos/700x700/2607112.png,Sabah,https://img.uefa.com/imgml/TP/teams/logos/700x700/2609356.png,Stadionul Zimbru,Stadionul Zimbru,FINISHED,Second qualifying round
2045431,UECL,2026,MD1,2025-07-24T17:00:00Z,Riga,https://img.uefa.com/imgml/TP/teams/logos/700x700/2607924.png,Dila,https://img.uefa.com/imgml/TP/teams/logos/700x700/64467.png,Skonto Stadions,Skonto Stadions,FINISHED,Second qualifying round
2045428,UECL,2026,MD1,2025-07-24T17:00:00Z,Viking,https://img.uefa.com/imgml/TP/teams/logos/700x700/52319.png,Koper,https://img.uefa.com/imgml/TP/teams/logos/700x700/69617.png,Viking stadion,SR-Bank Arena,FINISHED,Second qualifying round
2045459,UECL,2026,MD1,2025-07-24T16:00:00Z,Araz-Naxçıvan,https://img.uefa.com/imgml/TP/teams/logos/700x700/2606484.png,Aris T.,https://img.uefa.com/imgml/TP/teams/logos/700x700/52949.png,Dalga Arena,Liv Bona Dea Arena,FINISHED,Second qualifying round
2045455,UECL,2026,MD1,2025-07-24T16:00:00Z,Aktobe,https://img.uefa.com/imgml/TP/teams/logos/700x700/79973.png,Sparta Praha,https://img.uefa.com/imgml/TP/teams/logos/700x700/50033.png,Aktobe Ortalyk Stadion,N/A,FINISHED,Second qualifying round
2045454,UECL,2026,MD1,2025-07-24T16:00:00Z,Arda,https://img.uefa.com/imgml/TP/teams/logos/700x700/2610060.png,HJK,https://img.uefa.com/imgml/TP/teams/logos/700x700/50052.png,Arena Arda,None,FINISHED,Second qualifying round
2045452,UECL,2026,MD1,2025-07-24T16:00:00Z,Ilves,https://img.uefa.com/imgml/TP/teams/logos/700x700/2602511.png,AZ Alkmaar,https://img.uefa.com/imgml/TP/teams/logos/700x700/52327.png,Tammelan Stadion,no,FINISHED,Second qualifying round
2045451,UECL,2026,MD1,2025-07-24T16:00:00Z,St Joseph's,https://img.uefa.com/imgml/TP/teams/logos/700x700/2605575.png,Shamrock Rovers,https://img.uefa.com/imgml/TP/teams/logos/700x700/52381.png,Europa Point Stadium,Europa Point Stadium,FINISHED,Second qualifying round
2045450,UECL,2026,MD1,2025-07-24T16:00:00Z,Aris Limassol,https://img.uefa.com/imgml/TP/teams/logos/700x700/69529.png,Puskás Akadémia,https://img.uefa.com/imgml/TP/teams/logos/700x700/2605472.png,Limassol Stadium,Alphamega Stadium,FINISHED,Second qualifying round
2045446,UECL,2026,MD1,2025-07-24T16:00:00Z,Hibernians,https://img.uefa.com/imgml/TP/teams/logos/700x700/52640.png,Spartak Trnava,https://img.uefa.com/imgml/TP/teams/logos/700x700/52904.png,Tony Bezzina Stadium,Tony Bezzina Stadium,FINISHED,Second qualifying round
2045436,UECL,2026,MD1,2025-07-24T16:00:00Z,Kauno Žalgiris,https://img.uefa.com/imgml/TP/teams/logos/700x700/2605907.png,Valur,https://img.uefa.com/imgml/TP/teams/logos/700x700/50057.png,Darius & Girenas Stadium,Dariaus ir Girėno stadionas,FINISHED,Second qualifying round
2045434,UECL,2026,MD1,2025-07-24T16:00:00Z,Ararat-Armenia,https://img.uefa.com/imgml/TP/teams/logos/700x700/2610304.png,U. Cluj,https://img.uefa.com/imgml/TP/teams/logos/700x700/53025.png,FFA Academy Stadium,FFA Academy Stadium,FINISHED,Second qualifying round
2045430,UECL,2026,MD1,2025-07-24T16:00:00Z,Pyunik,https://img.uefa.com/imgml/TP/teams/logos/700x700/77431.png,Győri ETO,https://img.uefa.com/imgml/TP/teams/logos/700x700/52287.png,Republican Stadium after Vazgen Sargsyan,Republican Stadium after Vazgen Sargsyan,FINISHED,Second qualifying round
2045424,UECL,2026,MD1,2025-07-24T16:00:00Z,Rosenborg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52806.png,Banga,https://img.uefa.com/imgml/TP/teams/logos/700x700/64348.png,Lerkendal Stadion,Lerkendal Stadion,FINISHED,Second qualifying round
2045414,UECL,2026,MD1,2025-07-24T16:00:00Z,Žalgiris,https://img.uefa.com/imgml/TP/teams/logos/700x700/2602334.png,Linfield,https://img.uefa.com/imgml/TP/teams/logos/700x700/50134.png,FK Žalgiris stadium,FK Žalgiris stadium,FINISHED,Second qualifying round
2045448,UECL,2026,MD1,2025-07-24T15:30:00Z,Paide,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600598.png,AIK,https://img.uefa.com/imgml/TP/teams/logos/700x700/52341.png,Kadrioru staadion,Kadrioru staadion,FINISHED,Second qualifying round
2045456,UECL,2026,MD1,2025-07-24T14:00:00Z,Astana,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600605.png,Zimbru,https://img.uefa.com/imgml/TP/teams/logos/700x700/59036.png,Astana Arena,Astana Arena,FINISHED,Second qualifying round
2045425,UECL,2026,MD1,2025-07-24T14:00:00Z,Atlètic Escaldes,https://img.uefa.com/imgml/TP/teams/logos/700x700/88371.png,Dinamo City,https://img.uefa.com/imgml/TP/teams/logos/700x700/52792.png,Estadi FAF,Estadi FAF,FINISHED,Second qualifying round
2045417,UECL,2026,MD1,2025-07-23T19:00:00Z,Budućnost,https://img.uefa.com/imgml/TP/teams/logos/700x700/53078.png,Milsami,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600714.png,Gradski Stadion Podgorica,Gradski Stadion Podgorica,FINISHED,Second qualifying round
2045416,UECL,2026,MD1,2025-07-23T18:00:00Z,Olimpija,https://img.uefa.com/imgml/TP/teams/logos/700x700/53081.png,Inter Escaldes,https://img.uefa.com/imgml/TP/teams/logos/700x700/63401.png,Stadion Stožice,Stadion Stožice,FINISHED,Second qualifying round
2045415,UECL,2026,MD1,2025-07-23T18:00:00Z,The New Saints,https://img.uefa.com/imgml/TP/teams/logos/700x700/60457.png,Differdange,https://img.uefa.com/imgml/TP/teams/logos/700x700/52309.png,Park Hall,The Venue @ Park Hall,FINISHED,Second qualifying round
2045423,UECL,2026,MD1,2025-07-23T17:00:00Z,Silkeborg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52912.png,Akureyri,https://img.uefa.com/imgml/TP/teams/logos/700x700/52966.png,Silkeborg Stadium,Mascot Park,FINISHED,Second qualifying round
2045413,UECL,2026,MD1,2025-07-23T16:30:00Z,Levadia Tallinn,https://img.uefa.com/imgml/TP/teams/logos/700x700/77482.png,Iberia Tbilisi,https://img.uefa.com/imgml/TP/teams/logos/700x700/2605905.png,A. Le Coq Arena,A. Le Coq Arena,FINISHED,Second qualifying round
2045453,UECL,2026,MD1,2025-07-23T15:30:00Z,Zire,https://img.uefa.com/imgml/TP/teams/logos/700x700/2607480.png,Hajduk Split,https://img.uefa.com/imgml/TP/teams/logos/700x700/52359.png,8 KM Stadionu,8KM Stadium,FINISHED,Second qualifying round
2045427,UECL,2026,MD1,2025-07-22T18:30:00Z,Ballkani,https://img.uefa.com/imgml/TP/teams/logos/700x700/2609552.png,Floriana,https://img.uefa.com/imgml/TP/teams/logos/700x700/50092.png,Stadiumi Fadil Vokrri,Stadiumi Fadil Vokrri,FINISHED,Second qualifying round
2045363,UECL,2026,MD2,2025-07-17T19:00:00Z,La Fiorita,https://img.uefa.com/imgml/TP/teams/logos/700x700/64508.png,Vardar,https://img.uefa.com/imgml/TP/teams/logos/700x700/53080.png,San Marino Stadium,San Marino Stadium,FINISHED,First qualifying round
2045365,UECL,2026,MD2,2025-07-17T18:45:00Z,Cliftonville,https://img.uefa.com/imgml/TP/teams/logos/700x700/52991.png,St Joseph's,https://img.uefa.com/imgml/TP/teams/logos/700x700/2605575.png,Solitude,Solitude,FINISHED,First qualifying round
2045359,UECL,2026,MD2,2025-07-17T18:45:00Z,Víkingur R.,https://img.uefa.com/imgml/TP/teams/logos/700x700/52697.png,Malisheva,https://img.uefa.com/imgml/TP/teams/logos/700x700/2611789.png,Víkingsvöllur,None,FINISHED,First qualifying round
2045346,UECL,2026,MD2,2025-07-17T18:45:00Z,Klaksvík,https://img.uefa.com/imgml/TP/teams/logos/700x700/57475.png,SJK,https://img.uefa.com/imgml/TP/teams/logos/700x700/2602520.png,við Djúpumýru,við Djúpumýru,FINISHED,First qualifying round
2045351,UECL,2026,MD2,2025-07-17T18:30:00Z,Dynamo Brest,https://img.uefa.com/imgml/TP/teams/logos/700x700/64374.png,Sutjeska,https://img.uefa.com/imgml/TP/teams/logos/700x700/73936.png,ZTE Aréna,ZTE Aréna,FINISHED,First qualifying round
2045362,UECL,2026,MD2,2025-07-17T18:00:00Z,Neman,https://img.uefa.com/imgml/TP/teams/logos/700x700/59024.png,Urartu,https://img.uefa.com/imgml/TP/teams/logos/700x700/77866.png,Gyirmóti Stadion,Alcufer Stadium,FINISHED,First qualifying round
2045347,UECL,2026,MD2,2025-07-17T18:00:00Z,Partizani,https://img.uefa.com/imgml/TP/teams/logos/700x700/52876.png,Kalju,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600371.png,Arena Kombëtare,Air Albania Stadium,FINISHED,First qualifying round
2045345,UECL,2026,MD2,2025-07-17T17:30:00Z,Koper,https://img.uefa.com/imgml/TP/teams/logos/700x700/69617.png,Željezničar,https://img.uefa.com/imgml/TP/teams/logos/700x700/64381.png,Stadion Bonifika,Stadion Bonifika,FINISHED,First qualifying round
2045364,UECL,2026,MD2,2025-07-17T17:00:00Z,Penybont,https://img.uefa.com/imgml/TP/teams/logos/700x700/2606314.png,Kauno Žalgiris,https://img.uefa.com/imgml/TP/teams/logos/700x700/2605907.png,Cardiff International Sports Campus,Cardiff Athletics Stadium ,FINISHED,First qualifying round
2045357,UECL,2026,MD2,2025-07-17T17:00:00Z,Diddeleng,https://img.uefa.com/imgml/TP/teams/logos/700x700/59028.png,Atlètic Escaldes,https://img.uefa.com/imgml/TP/teams/logos/700x700/88371.png,Stade Jos Nosbaum,Stade Jos Nosbaum,FINISHED,First qualifying round
2045356,UECL,2026,MD2,2025-07-17T17:00:00Z,Petrocub,https://img.uefa.com/imgml/TP/teams/logos/700x700/2607112.png,Birkirkara,https://img.uefa.com/imgml/TP/teams/logos/700x700/62171.png,Stadionul Zimbru,Stadionul Zimbru,FINISHED,First qualifying round
2045353,UECL,2026,MD2,2025-07-17T17:00:00Z,Haverfordwest,https://img.uefa.com/imgml/TP/teams/logos/700x700/64283.png,Floriana,https://img.uefa.com/imgml/TP/teams/logos/700x700/50092.png,Parc-Y-Scarlets,Parc-Y-Scarlets,FINISHED,First qualifying round
2045350,UECL,2026,MD2,2025-07-17T17:00:00Z,Sileks,https://img.uefa.com/imgml/TP/teams/logos/700x700/59871.png,Dečić,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600105.png,FFM Training Centre,FFM Training Centre,FINISHED,First qualifying round
2045355,UECL,2026,MD2,2025-07-17T16:30:00Z,Paide,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600598.png,Magpies,https://img.uefa.com/imgml/TP/teams/logos/700x700/2606279.png,Pärnu Rannastaadion,Pärnu Rannastaadion,FINISHED,First qualifying round
2045366,UECL,2026,MD2,2025-07-17T16:00:00Z,FC Santa Coloma,https://img.uefa.com/imgml/TP/teams/logos/700x700/62180.png,Borac,https://img.uefa.com/imgml/TP/teams/logos/700x700/50104.png,Estadi FAF,Estadi FAF,FINISHED,First qualifying round
2045360,UECL,2026,MD2,2025-07-17T16:00:00Z,Dila,https://img.uefa.com/imgml/TP/teams/logos/700x700/64467.png,Racing Union,https://img.uefa.com/imgml/TP/teams/logos/700x700/88135.png,Tengiz Burjanadze Stadium ,Tengiz Burjanadze Stadium ,FINISHED,First qualifying round
2045358,UECL,2026,MD2,2025-07-17T16:00:00Z,Flora Tallinn,https://img.uefa.com/imgml/TP/teams/logos/700x700/59341.png,Valur,https://img.uefa.com/imgml/TP/teams/logos/700x700/50057.png,A. Le Coq Arena,A. Le Coq Arena,FINISHED,First qualifying round
2045354,UECL,2026,MD2,2025-07-17T16:00:00Z,Rabotnicki,https://img.uefa.com/imgml/TP/teams/logos/700x700/69601.png,Torpedo-Belaz,https://img.uefa.com/imgml/TP/teams/logos/700x700/79551.png,National Arena Todor Proeski ,National Arena Todor Proeski,FINISHED,First qualifying round
2045349,UECL,2026,MD2,2025-07-17T16:00:00Z,Hegelmann,https://img.uefa.com/imgml/TP/teams/logos/700x700/2607108.png,St. Patrick's,https://img.uefa.com/imgml/TP/teams/logos/700x700/50133.png,Raudondvario stadionas,Raudondvario stadionas,FINISHED,First qualifying round
2045348,UECL,2026,MD2,2025-07-17T16:00:00Z,Pyunik,https://img.uefa.com/imgml/TP/teams/logos/700x700/77431.png,Tre Fiori,https://img.uefa.com/imgml/TP/teams/logos/700x700/64514.png,Republican Stadium after Vazgen Sargsyan,Republican Stadium after Vazgen Sargsyan,FINISHED,First qualifying round
2045344,UECL,2026,MD2,2025-07-17T16:00:00Z,Ordabasy,https://img.uefa.com/imgml/TP/teams/logos/700x700/82825.png,Torpedo Kutaisi,https://img.uefa.com/imgml/TP/teams/logos/700x700/64471.png,Kazhimukan Munaitpasov Stadium,Kazhimukan Munaitpasov Stadium,FINISHED,First qualifying round
2045343,UECL,2026,MD2,2025-07-17T16:00:00Z,HJK,https://img.uefa.com/imgml/TP/teams/logos/700x700/50052.png,Runavík,https://img.uefa.com/imgml/TP/teams/logos/700x700/64150.png,Helsinki Football Stadium,Bolt Arena,FINISHED,First qualifying round
2045361,UECL,2026,MD2,2025-07-17T15:00:00Z,Daugavpils,https://img.uefa.com/imgml/TP/teams/logos/700x700/2606321.png,Vllaznia,https://img.uefa.com/imgml/TP/teams/logos/700x700/52878.png,LNK Sporta Parks,-,FINISHED,First qualifying round
2045352,UECL,2026,MD2,2025-07-16T16:00:00Z,Auda,https://img.uefa.com/imgml/TP/teams/logos/700x700/79556.png,Larne,https://img.uefa.com/imgml/TP/teams/logos/700x700/85009.png,Skonto Stadions,Skonto Stadions,FINISHED,First qualifying round
2045334,UECL,2026,MD1,2025-07-10T20:00:00Z,Valur,https://img.uefa.com/imgml/TP/teams/logos/700x700/50057.png,Flora Tallinn,https://img.uefa.com/imgml/TP/teams/logos/700x700/59341.png,Hlíðarendi,Origovöllurinn,FINISHED,First qualifying round
2045342,UECL,2026,MD1,2025-07-10T19:00:00Z,Borac,https://img.uefa.com/imgml/TP/teams/logos/700x700/50104.png,FC Santa Coloma,https://img.uefa.com/imgml/TP/teams/logos/700x700/62180.png,Gradski Stadion Banja Luka,Gradski stadion Banja Luka,FINISHED,First qualifying round
2045328,UECL,2026,MD1,2025-07-10T19:00:00Z,Larne,https://img.uefa.com/imgml/TP/teams/logos/700x700/85009.png,Auda,https://img.uefa.com/imgml/TP/teams/logos/700x700/79556.png,The Showgrounds,The Showgrounds,FINISHED,First qualifying round
2045324,UECL,2026,MD1,2025-07-10T19:00:00Z,Tre Fiori,https://img.uefa.com/imgml/TP/teams/logos/700x700/64514.png,Pyunik,https://img.uefa.com/imgml/TP/teams/logos/700x700/77431.png,San Marino Stadium,San Marino Stadium,FINISHED,First qualifying round
